,,,0.006614000000,  -0.16000,
,,,0.006616000000,  -0.16000,
,,,0.006618000000,  -0.08000,
,,,0.006620000000,  -0.16000,
,,,0.006622000000,  -0.16000,
,,,0.006624000000,  -0.08000,
,,,0.006626000000,  -0.08000,
,,,0.006628000000,  -0.16000,
,,,0.006630000000,  -0.08000,
,,,0.006632000000,  -0.16000,
,,,0.006634000000,  -0.16000,
,,,0.006636000000,  -0.16000,
,,,0.006638000000,  -0.16000,
,,,0.006640000000,  -0.16000,
,,,0.006642000000,  -0.08000,
,,,0.006644000000,  -0.16000,
,,,0.006646000000,  -0.16000,
,,,0.006648000000,  -0.16000,
,,,0.006650000000,  -0.16000,
,,,0.006652000000,  -0.08000,
,,,0.006654000000,  -0.08000,
,,,0.006656000000,  -0.16000,
,,,0.006658000000,  -0.16000,
,,,0.006660000000,  -0.16000,
,,,0.006662000000,  -0.08000,
,,,0.006664000000,  -0.16000,
,,,0.006666000000,  -0.08000,
,,,0.006668000000,  -0.16000,
,,,0.006670000000,  -0.08000,
,,,0.006672000000,  -0.16000,
,,,0.006674000000,  -0.16000,
,,,0.006676000000,  -0.16000,
,,,0.006678000000,  -0.16000,
,,,0.006680000000,  -0.08000,
,,,0.006682000000,  -0.16000,
,,,0.006684000000,  -0.08000,
,,,0.006686000000,  -0.16000,
,,,0.006688000000,  -0.16000,
,,,0.006690000000,  -0.16000,
,,,0.006692000000,  -0.16000,
,,,0.006694000000,  -0.08000,
,,,0.006696000000,  -0.16000,
,,,0.006698000000,  -0.16000,
,,,0.006700000000,  -0.16000,
,,,0.006702000000,  -0.16000,
,,,0.006704000000,  -0.16000,
,,,0.006706000000,  -0.16000,
,,,0.006708000000,  -0.08000,
,,,0.006710000000,  -0.16000,
,,,0.006712000000,  -0.16000,
,,,0.006714000000,  -0.16000,
,,,0.006716000000,  -0.16000,
,,,0.006718000000,  -0.16000,
,,,0.006720000000,  -0.08000,
,,,0.006722000000,  -0.16000,
,,,0.006724000000,  -0.16000,
,,,0.006726000000,  -0.08000,
,,,0.006728000000,  -0.16000,
,,,0.006730000000,  -0.16000,
,,,0.006732000000,  -0.16000,
,,,0.006734000000,  -0.16000,
,,,0.006736000000,  -0.16000,
,,,0.006738000000,  -0.16000,
,,,0.006740000000,  -0.16000,
,,,0.006742000000,  -0.16000,
,,,0.006744000000,  -0.16000,
,,,0.006746000000,  -0.16000,
,,,0.006748000000,  -0.08000,
,,,0.006750000000,  -0.16000,
,,,0.006752000000,  -0.16000,
,,,0.006754000000,  -0.16000,
,,,0.006756000000,  -0.16000,
,,,0.006758000000,  -0.16000,
,,,0.006760000000,  -0.08000,
,,,0.006762000000,  -0.16000,
,,,0.006764000000,  -0.16000,
,,,0.006766000000,  -0.16000,
,,,0.006768000000,  -0.16000,
,,,0.006770000000,  -0.08000,
,,,0.006772000000,  -0.16000,
,,,0.006774000000,  -0.08000,
,,,0.006776000000,  -0.16000,
,,,0.006778000000,  -0.16000,
,,,0.006780000000,  -0.16000,
,,,0.006782000000,  -0.16000,
,,,0.006784000000,  -0.16000,
,,,0.006786000000,  -0.16000,
,,,0.006788000000,  -0.16000,
,,,0.006790000000,  -0.16000,
,,,0.006792000000,  -0.16000,
,,,0.006794000000,  -0.16000,
,,,0.006796000000,  -0.16000,
,,,0.006798000000,  -0.16000,
,,,0.006800000000,  -0.16000,
,,,0.006802000000,  -0.08000,
,,,0.006804000000,  -0.08000,
,,,0.006806000000,  -0.16000,
,,,0.006808000000,  -0.16000,
,,,0.006810000000,  -0.16000,
,,,0.006812000000,  -0.16000,
,,,0.006814000000,  -0.16000,
,,,0.006816000000,  -0.08000,
,,,0.006818000000,  -0.16000,
,,,0.006820000000,  -0.16000,
,,,0.006822000000,  -0.08000,
,,,0.006824000000,  -0.08000,
,,,0.006826000000,  -0.08000,
,,,0.006828000000,  -0.16000,
,,,0.006830000000,  -0.16000,
,,,0.006832000000,  -0.16000,
,,,0.006834000000,  -0.16000,
,,,0.006836000000,  -0.16000,
,,,0.006838000000,  -0.16000,
,,,0.006840000000,  -0.16000,
,,,0.006842000000,  -0.08000,
,,,0.006844000000,  -0.16000,
,,,0.006846000000,  -0.08000,
,,,0.006848000000,  -0.16000,
,,,0.006850000000,  -0.16000,
,,,0.006852000000,  -0.16000,
,,,0.006854000000,  -0.16000,
,,,0.006856000000,  -0.08000,
,,,0.006858000000,  -0.08000,
,,,0.006860000000,  -0.16000,
,,,0.006862000000,  -0.16000,
,,,0.006864000000,  -0.16000,
,,,0.006866000000,  -0.16000,
,,,0.006868000000,  -0.16000,
,,,0.006870000000,  -0.16000,
,,,0.006872000000,  -0.08000,
,,,0.006874000000,  -0.16000,
,,,0.006876000000,  -0.16000,
,,,0.006878000000,  -0.16000,
,,,0.006880000000,  -0.16000,
,,,0.006882000000,  -0.16000,
,,,0.006884000000,  -0.16000,
,,,0.006886000000,  -0.16000,
,,,0.006888000000,  -0.16000,
,,,0.006890000000,  -0.16000,
,,,0.006892000000,  -0.16000,
,,,0.006894000000,  -0.16000,
,,,0.006896000000,  -0.16000,
,,,0.006898000000,  -0.16000,
,,,0.006900000000,  -0.16000,
,,,0.006902000000,  -0.16000,
,,,0.006904000000,  -0.16000,
,,,0.006906000000,  -0.16000,
,,,0.006908000000,  -0.08000,
,,,0.006910000000,  -0.08000,
,,,0.006912000000,  -0.16000,
,,,0.006914000000,  -0.08000,
,,,0.006916000000,  -0.16000,
,,,0.006918000000,  -0.16000,
,,,0.006920000000,  -0.08000,
,,,0.006922000000,  -0.16000,
,,,0.006924000000,  -0.08000,
,,,0.006926000000,  -0.16000,
,,,0.006928000000,  -0.16000,
,,,0.006930000000,  -0.16000,
,,,0.006932000000,  -0.16000,
,,,0.006934000000,  -0.16000,
,,,0.006936000000,  -0.16000,
,,,0.006938000000,  -0.16000,
,,,0.006940000000,  -0.16000,
,,,0.006942000000,  -0.16000,
,,,0.006944000000,  -0.16000,
,,,0.006946000000,  -0.16000,
,,,0.006948000000,  -0.16000,
,,,0.006950000000,  -0.16000,
,,,0.006952000000,  -0.08000,
,,,0.006954000000,  -0.16000,
,,,0.006956000000,  -0.16000,
,,,0.006958000000,  -0.16000,
,,,0.006960000000,  -0.08000,
,,,0.006962000000,  -0.16000,
,,,0.006964000000,  -0.16000,
,,,0.006966000000,  -0.16000,
,,,0.006968000000,  -0.08000,
,,,0.006970000000,  -0.16000,
,,,0.006972000000,  -0.08000,
